Transcript.ID GC_content length CNCI PLEK CPC2 PLncPRO Transdecoder
TRINITY_DN50424_c0_g1_i1 0.4252450980392157 816 coding coding coding 1 complete
TRINITY_DN50424_c0_g1_i2 0.4264705882352941 816 coding coding coding 1 complete
TRINITY_DN50597_c0_g1_i1 0.42506459948320413 774 coding coding coding 1 complete
TRINITY_DN50612_c0_g2_i1 0.42141425708559976 3493 coding coding coding 1 complete
TRINITY_DN50752_c0_g1_i5 0.37347560975609756 656 coding coding coding 1 complete
TRINITY_DN50760_c0_g1_i7 0.497131931166348 1046 coding coding coding 1 complete
TRINITY_DN50760_c0_g1_i3 0.49904397705544934 1046 coding coding coding 1 5prime_partial
TRINITY_DN50770_c0_g1_i1 0.5069124423963134 1953 coding coding coding 1 3prime_partial
TRINITY_DN50873_c0_g1_i1 0.5008620689655172 1160 coding coding coding 1 5prime_partial
TRINITY_DN50814_c0_g1_i4 0.47969924812030074 665 coding coding coding 1 complete
TRINITY_DN50814_c0_g1_i1 0.4264264264264264 1332 coding coding coding 1 complete
TRINITY_DN50814_c0_g1_i2 0.4254681647940075 1335 coding coding coding 1 complete
TRINITY_DN50840_c0_g1_i4 0.42744230161239327 3163 coding coding coding 1 complete
TRINITY_DN50840_c0_g1_i6 0.43194070080862534 1484 coding coding coding 1 3prime_partial
TRINITY_DN50840_c0_g1_i1 0.4268099905153335 3163 coding coding coding 1 complete
TRINITY_DN50840_c0_g1_i2 0.4261776794182738 3163 coding coding coding 1 complete
TRINITY_DN50822_c1_g1_i1 0.43950995405819293 653 coding coding coding 1 5prime_partial
TRINITY_DN50821_c0_g2_i1 0.47801578354002255 887 coding coding coding 1 5prime_partial
TRINITY_DN50821_c0_g2_i2 0.5511265164644714 577 coding coding coding 1 5prime_partial
TRINITY_DN50919_c0_g1_i1 0.47494033412887826 838 coding coding coding 1 complete
TRINITY_DN51142_c0_g1_i3 0.4223896663078579 4645 coding coding coding 1 complete
TRINITY_DN51226_c0_g1_i1 0.40578213732576146 1937 coding coding coding 1 complete
TRINITY_DN51226_c0_g1_i2 0.40582726326742974 1922 coding coding coding 1 complete
TRINITY_DN51267_c1_g1_i4 0.46136039886039887 5616 coding coding coding 1 complete
TRINITY_DN51267_c1_g1_i1 0.46364939586319887 4883 coding coding coding 1 complete
TRINITY_DN51267_c1_g1_i3 0.46363450112681825 4881 coding coding coding 1 complete
TRINITY_DN51211_c1_g1_i1 0.48373702422145326 1445 coding coding coding 1 3prime_partial
TRINITY_DN51229_c1_g1_i3 0.49782923299565845 1382 coding coding coding 1 complete
TRINITY_DN51254_c0_g2_i1 0.3641092327698309 769 coding coding coding 1 complete
TRINITY_DN51360_c0_g1_i1 0.42213114754098363 1220 coding coding coding 1 complete
TRINITY_DN51361_c0_g1_i1 0.4094631483166515 1099 coding coding coding 1 complete
TRINITY_DN51639_c0_g2_i3 0.4532293986636971 898 coding coding coding 1 complete
TRINITY_DN51689_c3_g1_i1 0.4772727272727273 440 coding coding coding 1 5prime_partial
TRINITY_DN51792_c0_g1_i4 0.38306878306878306 945 coding coding coding 1 5prime_partial
TRINITY_DN51792_c0_g1_i7 0.38387096774193546 930 coding coding coding 1 5prime_partial
TRINITY_DN51792_c0_g1_i1 0.39814814814814814 540 coding coding coding 1 5prime_partial
TRINITY_DN51792_c0_g1_i10 0.4 525 coding coding coding 1 5prime_partial
TRINITY_DN51814_c0_g1_i1 0.3757085020242915 2470 coding coding coding 1 complete
TRINITY_DN51906_c0_g1_i5 0.36933461909353904 3111 coding coding coding 1 complete
TRINITY_DN51906_c0_g1_i6 0.3699774991963999 3111 coding coding coding 1 complete
TRINITY_DN52090_c0_g1_i5 0.4016260162601626 1230 coding coding coding 1 3prime_partial
TRINITY_DN52090_c0_g1_i6 0.40298507462686567 1273 coding coding coding 1 3prime_partial
TRINITY_DN52090_c0_g1_i2 0.4001629991850041 1227 coding coding coding 1 3prime_partial
TRINITY_DN52090_c0_g1_i3 0.40145985401459855 1233 coding coding coding 1 3prime_partial
TRINITY_DN52187_c1_g1_i1 0.4774509803921569 1020 coding coding coding 1 5prime_partial
TRINITY_DN52166_c0_g1_i1 0.38719068413391555 687 coding coding coding 1 complete
TRINITY_DN52245_c0_g1_i1 0.4050632911392405 1264 coding coding coding 1 complete
TRINITY_DN52216_c0_g1_i1 0.4029968454258675 1268 coding coding coding 1 complete
TRINITY_DN52215_c0_g1_i2 0.44201995012468825 1604 coding coding coding 1 complete
TRINITY_DN52381_c0_g1_i1 0.41736401673640167 956 coding coding coding 1 complete
TRINITY_DN52479_c0_g1_i2 0.37306733167082295 2005 coding coding coding 1 complete
TRINITY_DN52488_c0_g1_i1 0.4391304347826087 1380 coding coding coding 1 complete
TRINITY_DN52554_c0_g1_i1 0.5204545454545455 440 coding coding coding 1 5prime_partial
TRINITY_DN52597_c0_g2_i1 0.46153846153846156 637 coding coding coding 1 5prime_partial
TRINITY_DN52597_c0_g2_i2 0.47436823104693143 1385 coding coding coding 1 complete
TRINITY_DN52910_c0_g1_i2 0.44143867199508147 3253 coding coding coding 1 5prime_partial
TRINITY_DN52952_c0_g1_i1 0.40601503759398494 1330 coding coding coding 1 3prime_partial
TRINITY_DN52988_c0_g1_i1 0.4298480786416443 1119 coding coding coding 1 complete
TRINITY_DN53199_c0_g2_i1 0.4415137614678899 872 coding coding coding 1 complete
TRINITY_DN53199_c0_g2_i2 0.437941473259334 991 coding coding coding 1 complete
TRINITY_DN53249_c0_g1_i1 0.39945652173913043 1104 coding coding coding 1 complete
TRINITY_DN53469_c0_g1_i1 0.3644793152639087 1402 coding coding coding 1 complete
TRINITY_DN53602_c0_g2_i1 0.39196631033365725 3087 coding coding coding 1 complete
TRINITY_DN53617_c0_g1_i1 0.44942869234024546 2363 coding coding coding 1 5prime_partial
TRINITY_DN53676_c0_g2_i3 0.4660734149054505 899 coding coding coding 1 3prime_partial
TRINITY_DN53676_c0_g2_i4 0.4726810673443456 787 coding coding coding 1 3prime_partial
TRINITY_DN53767_c0_g1_i1 0.48035363457760316 1018 coding coding coding 1 complete
TRINITY_DN53767_c0_g1_i3 0.4828738512949039 1197 coding coding coding 1 complete
TRINITY_DN53839_c0_g1_i1 0.4400715563506261 559 coding coding coding 1 5prime_partial
TRINITY_DN53939_c0_g1_i1 0.41307692307692306 1300 coding coding coding 1 complete
TRINITY_DN53933_c0_g1_i1 0.37697307335190344 1077 coding coding coding 1 complete
TRINITY_DN54165_c0_g1_i1 0.41640866873065013 1938 coding coding coding 1 complete
TRINITY_DN54258_c0_g1_i1 0.46526867627785057 763 coding coding coding 1 5prime_partial
TRINITY_DN54386_c0_g1_i2 0.45837837837837836 925 coding coding coding 1 complete
TRINITY_DN54317_c0_g1_i1 0.44142362827483933 2023 coding coding coding 1 complete
TRINITY_DN54317_c0_g1_i2 0.44631043256997455 1965 coding coding coding 1 complete
TRINITY_DN54435_c0_g2_i2 0.4122137404580153 917 coding coding coding 1 internal
TRINITY_DN54528_c0_g1_i2 0.4360655737704918 610 coding coding coding 1 complete
TRINITY_DN54742_c0_g1_i1 0.4378698224852071 1014 coding coding coding 1 complete
TRINITY_DN54767_c0_g1_i1 0.39933993399339934 1818 coding coding coding 1 complete
TRINITY_DN54863_c0_g1_i1 0.428078250863061 869 coding coding coding 1 5prime_partial
TRINITY_DN54863_c0_g2_i1 0.43705799151343705 707 coding coding coding 1 5prime_partial
TRINITY_DN54875_c0_g1_i1 0.3952779893373953 1313 coding coding coding 1 5prime_partial
TRINITY_DN54987_c0_g1_i1 0.4069264069264069 693 coding coding coding 1 complete
TRINITY_DN55083_c0_g1_i2 0.4985279685966634 1019 coding coding coding 1 internal
TRINITY_DN55037_c0_g1_i4 0.36129032258064514 2635 coding coding coding 1 complete
TRINITY_DN55037_c0_g1_i1 0.3821292775665399 1052 coding coding coding 1 complete
TRINITY_DN55037_c0_g1_i2 0.37745454545454543 1375 coding coding coding 1 complete
TRINITY_DN55037_c0_g1_i3 0.38334858188472093 1093 coding coding coding 1 complete
TRINITY_DN55203_c0_g1_i1 0.41948051948051945 2310 coding coding coding 1 5prime_partial
TRINITY_DN55203_c0_g1_i2 0.41235728676964406 1489 coding coding coding 1 5prime_partial
TRINITY_DN55486_c0_g1_i1 0.5021929824561403 1824 coding coding coding 1 3prime_partial
TRINITY_DN55523_c0_g1_i1 0.39723756906077345 1810 coding coding coding 1 5prime_partial
TRINITY_DN55544_c0_g1_i1 0.49570200573065903 1047 coding coding coding 1 complete
TRINITY_DN55579_c0_g4_i1 0.4488517745302714 479 coding coding coding 1 5prime_partial
TRINITY_DN55579_c0_g2_i5 0.4427083333333333 768 coding coding coding 1 5prime_partial
TRINITY_DN55620_c0_g1_i6 0.4533431300514328 1361 coding coding coding 1 complete
TRINITY_DN55620_c0_g1_i7 0.4326853851691865 4167 coding coding coding 1 complete
TRINITY_DN55620_c0_g1_i2 0.42499398025523716 4153 coding coding coding 1 complete
TRINITY_DN55620_c0_g1_i9 0.4425068119891008 1835 coding coding coding 1 3prime_partial
TRINITY_DN55834_c0_g1_i4 0.4151057401812689 1655 coding coding coding 1 complete
TRINITY_DN55834_c0_g1_i1 0.44574780058651026 1023 coding coding coding 1 complete
TRINITY_DN55943_c0_g1_i1 0.4026431718061674 2270 coding coding coding 1 complete
TRINITY_DN55943_c0_g1_i2 0.4035289604909858 2607 coding coding coding 1 complete
TRINITY_DN55943_c0_g1_i3 0.4034026465028355 2645 coding coding coding 1 complete
TRINITY_DN55992_c0_g1_i1 0.4222015791918254 2153 coding coding coding 1 complete
TRINITY_DN56078_c0_g1_i5 0.41683899556868537 3385 coding coding coding 1 5prime_partial
TRINITY_DN56078_c0_g1_i7 0.4157673860911271 3336 coding coding coding 1 5prime_partial
TRINITY_DN56078_c0_g1_i2 0.42488038277511964 3135 coding coding coding 1 5prime_partial
TRINITY_DN56078_c0_g1_i3 0.4213740458015267 3275 coding coding coding 1 5prime_partial
TRINITY_DN56155_c0_g1_i5 0.42738589211618255 2651 coding coding coding 1 complete
TRINITY_DN56155_c0_g1_i2 0.4247453791022256 2651 coding coding coding 1 complete
TRINITY_DN56170_c1_g1_i1 0.42494226327944573 433 coding coding coding 1 5prime_partial
TRINITY_DN56369_c0_g1_i2 0.4151808456444218 1963 coding coding coding 1 complete
TRINITY_DN56378_c0_g1_i1 0.4220509780675756 1687 coding coding coding 1 complete
TRINITY_DN56582_c0_g1_i1 0.4266487213997308 743 coding coding coding 1 complete
TRINITY_DN56504_c2_g1_i1 0.5277777777777778 828 coding coding coding 1 5prime_partial
TRINITY_DN56730_c0_g1_i2 0.4538653366583541 401 coding coding coding 1 5prime_partial
TRINITY_DN56807_c0_g1_i1 0.3986371379897785 1174 coding coding coding 1 complete
TRINITY_DN56875_c0_g1_i1 0.42628774422735344 563 coding coding coding 1 5prime_partial
TRINITY_DN56865_c1_g1_i1 0.42086586231369766 1409 coding coding coding 1 complete
TRINITY_DN56913_c0_g2_i1 0.4223245109321059 869 coding coding coding 1 5prime_partial
TRINITY_DN56913_c0_g2_i3 0.4186851211072664 867 coding coding coding 1 5prime_partial
TRINITY_DN56988_c1_g1_i2 0.487758945386064 1062 coding coding coding 1 complete
TRINITY_DN56947_c1_g3_i1 0.5088825214899714 1745 coding coding coding 1 complete
TRINITY_DN57235_c0_g1_i1 0.4071778982700749 3873 coding coding coding 1 complete
TRINITY_DN57206_c0_g1_i1 0.4048309178743961 1035 coding coding coding 1 5prime_partial
TRINITY_DN57387_c0_g1_i2 0.33486005089058524 1965 coding coding coding 1 complete
TRINITY_DN57427_c0_g1_i5 0.42958199356913185 3110 coding coding coding 1 5prime_partial
TRINITY_DN57427_c0_g1_i2 0.4289827255278311 3126 coding coding coding 1 5prime_partial
TRINITY_DN57408_c0_g1_i1 0.46335078534031415 1146 coding coding coding 1 complete
TRINITY_DN57408_c0_g1_i2 0.4637554585152838 1145 coding coding coding 1 complete
TRINITY_DN57449_c0_g1_i3 0.47516556291390727 604 coding coding coding 1 5prime_partial
TRINITY_DN57584_c0_g4_i3 0.43910672552583746 3851 coding coding coding 1 complete
TRINITY_DN57508_c1_g1_i6 0.4291891891891892 925 coding coding coding 1 complete
TRINITY_DN57508_c1_g1_i10 0.44042553191489364 940 coding coding coding 1 3prime_partial
TRINITY_DN57797_c0_g1_i1 0.5981404958677686 968 coding coding coding 1 complete
TRINITY_DN57797_c0_g1_i3 0.5910577971646674 917 coding coding coding 1 complete
TRINITY_DN57800_c0_g1_i4 0.4054246966452534 2802 coding coding coding 1 complete
TRINITY_DN57800_c0_g1_i1 0.4126119112495134 2569 coding coding coding 1 complete
TRINITY_DN57800_c0_g1_i2 0.4097044874133528 2741 coding coding coding 1 complete
TRINITY_DN57800_c0_g1_i3 0.4079847908745247 2630 coding coding coding 1 complete
TRINITY_DN58011_c0_g1_i1 0.39244186046511625 2064 coding coding coding 1 complete
TRINITY_DN58011_c0_g1_i3 0.3917426788286126 2083 coding coding coding 1 complete
TRINITY_DN58116_c0_g1_i1 0.38566444655883286 3153 coding coding coding 1 complete
TRINITY_DN58116_c0_g1_i2 0.40597805524025726 2643 coding coding coding 1 complete
TRINITY_DN58116_c0_g1_i3 0.40441466298778084 2537 coding coding coding 1 complete
TRINITY_DN58298_c0_g1_i1 0.41770057899090157 2418 coding coding coding 1 5prime_partial
TRINITY_DN58576_c0_g1_i1 0.47330677290836654 1255 coding coding coding 1 5prime_partial
TRINITY_DN58567_c0_g1_i2 0.3850574712643678 1218 coding coding coding 1 complete
TRINITY_DN58565_c0_g1_i1 0.3518360375747225 1171 coding coding coding 1 complete
TRINITY_DN58696_c0_g1_i1 0.45445920303605314 1054 coding coding coding 1 complete
TRINITY_DN58696_c0_g1_i2 0.45911047345767575 1394 coding coding coding 1 complete
TRINITY_DN58698_c0_g1_i1 0.4618138424821002 1676 coding coding coding 1 complete
TRINITY_DN58756_c0_g1_i1 0.4154040404040404 792 coding coding coding 1 complete
TRINITY_DN58795_c0_g1_i1 0.4558139534883721 1075 coding coding coding 1 5prime_partial
TRINITY_DN58720_c0_g1_i4 0.3853296193129062 1077 coding coding coding 1 complete
TRINITY_DN58720_c0_g1_i6 0.39072847682119205 1057 coding coding coding 1 3prime_partial
TRINITY_DN58720_c0_g1_i2 0.3862581244196843 1077 coding coding coding 1 complete
TRINITY_DN58720_c0_g1_i3 0.38789025543992434 1057 coding coding coding 1 3prime_partial
TRINITY_DN58701_c0_g1_i1 0.5009009009009009 555 coding coding coding 1 5prime_partial
TRINITY_DN58701_c0_g1_i3 0.4883720930232558 774 coding coding coding 1 5prime_partial
TRINITY_DN58835_c0_g2_i1 0.4653225806451613 1240 coding coding coding 1 complete
TRINITY_DN58840_c0_g1_i4 0.5083979328165374 1548 coding coding coding 1 complete
TRINITY_DN58840_c0_g1_i3 0.4919594997022037 1679 coding coding coding 1 complete
TRINITY_DN58839_c1_g3_i3 0.46248294679399726 733 coding coding coding 1 5prime_partial
TRINITY_DN58825_c0_g1_i2 0.42256519425226186 1879 coding coding coding 1 complete
TRINITY_DN58963_c0_g1_i1 0.4625 880 coding coding coding 1 complete
TRINITY_DN58913_c1_g1_i1 0.45454545454545453 1100 coding coding coding 1 5prime_partial
TRINITY_DN58913_c1_g1_i2 0.4527272727272727 1100 coding coding coding 1 5prime_partial
TRINITY_DN58966_c0_g1_i1 0.37419871794871795 1248 coding coding coding 1 complete
TRINITY_DN58966_c0_g1_i2 0.38490284005979075 1338 coding coding coding 1 complete
TRINITY_DN58966_c0_g1_i3 0.3869090909090909 1375 coding coding coding 1 complete
TRINITY_DN59010_c0_g1_i1 0.4380733944954128 872 coding coding coding 1 internal
TRINITY_DN59010_c0_g1_i2 0.4351747463359639 887 coding coding coding 1 internal
TRINITY_DN59147_c0_g1_i1 0.4494949494949495 594 coding coding coding 1 5prime_partial
TRINITY_DN59236_c0_g1_i7 0.45042492917847027 1412 coding coding coding 1 complete
TRINITY_DN59345_c0_g1_i4 0.4234527687296417 1228 coding coding coding 1 complete
TRINITY_DN59345_c0_g1_i6 0.42033898305084744 2360 coding coding coding 1 3prime_partial
TRINITY_DN59345_c0_g1_i7 0.4085041761579347 1317 coding coding coding 1 3prime_partial
TRINITY_DN59345_c0_g1_i1 0.4135064935064935 1925 coding coding coding 1 3prime_partial
TRINITY_DN59345_c0_g1_i8 0.4194373401534527 2346 coding coding coding 1 3prime_partial
TRINITY_DN59467_c1_g1_i1 0.4679012345679012 810 coding coding coding 1 5prime_partial
TRINITY_DN59489_c0_g2_i1 0.44527896995708155 932 coding coding coding 1 3prime_partial
TRINITY_DN59453_c0_g1_i1 0.4552058111380145 413 coding coding coding 1 internal
TRINITY_DN59622_c0_g1_i4 0.44110275689223055 1197 coding coding coding 1 complete
TRINITY_DN59622_c0_g1_i1 0.4270557029177719 1885 coding coding coding 1 complete
TRINITY_DN59622_c0_g1_i2 0.4446428571428571 1120 coding coding coding 1 complete
TRINITY_DN59622_c0_g1_i3 0.4645390070921986 1128 coding coding coding 1 complete
TRINITY_DN59647_c0_g2_i2 0.3793103448275862 1479 coding coding coding 1 complete
TRINITY_DN59624_c1_g4_i1 0.4037151702786378 1615 coding coding coding 1 complete
TRINITY_DN59799_c2_g3_i9 0.4542314335060449 579 coding coding coding 1 complete
TRINITY_DN59793_c0_g4_i1 0.5958378970427163 913 coding coding coding 1 complete
TRINITY_DN59786_c0_g1_i5 0.40414507772020725 965 coding coding coding 1 complete
TRINITY_DN59786_c0_g1_i6 0.3974358974358974 780 coding coding coding 1 complete
TRINITY_DN59936_c0_g1_i5 0.4100877192982456 912 coding coding coding 1 5prime_partial
TRINITY_DN60079_c0_g1_i7 0.4299363057324841 628 coding coding coding 1 5prime_partial
TRINITY_DN60187_c0_g1_i1 0.4321110009910803 1009 coding coding coding 1 complete
TRINITY_DN60420_c0_g2_i1 0.356929955290611 1342 coding coding coding 1 complete
TRINITY_DN60420_c0_g2_i3 0.3668005354752343 1494 coding coding coding 1 complete
TRINITY_DN60420_c0_g2_i2 0.3563402889245586 1246 coding coding coding 1 complete
TRINITY_DN60583_c0_g1_i7 0.3956458028051078 4777 coding coding coding 1 complete
TRINITY_DN60672_c0_g3_i1 0.4376828554710357 3418 coding coding coding 1 complete
TRINITY_DN60900_c0_g1_i4 0.42797369994022716 1673 coding coding coding 1 complete
TRINITY_DN60900_c0_g1_i6 0.42769981696156195 1639 coding coding coding 1 complete
TRINITY_DN60900_c0_g1_i7 0.42613981762917935 1645 coding coding coding 1 complete
TRINITY_DN60900_c0_g1_i1 0.39124087591240875 685 coding coding coding 1 complete
TRINITY_DN60900_c0_g1_i3 0.44834710743801653 968 coding coding coding 1 3prime_partial
TRINITY_DN60900_c0_g1_i8 0.4229659549913445 1733 coding coding coding 1 complete
TRINITY_DN60846_c0_g1_i1 0.41773245765641204 5786 coding coding coding 1 complete
TRINITY_DN60846_c0_g1_i2 0.4713740458015267 524 coding coding coding 1 complete
TRINITY_DN60846_c0_g1_i3 0.4588932806324111 2530 coding coding coding 1 5prime_partial
TRINITY_DN60829_c0_g2_i1 0.47560975609756095 656 coding coding coding 1 complete
TRINITY_DN60925_c0_g2_i1 0.41839762611275966 674 coding coding coding 1 complete
TRINITY_DN60925_c0_g2_i3 0.4166666666666667 696 coding coding coding 1 complete
TRINITY_DN60947_c0_g1_i1 0.42573900504686374 2774 coding coding coding 1 complete
TRINITY_DN61111_c0_g2_i1 0.427263479145473 983 coding coding coding 1 3prime_partial
TRINITY_DN61111_c0_g2_i3 0.43628509719222464 463 coding coding coding 1 5prime_partial
TRINITY_DN61111_c0_g2_i2 0.43617021276595747 470 coding coding coding 1 5prime_partial
TRINITY_DN61289_c0_g1_i4 0.4357821089455272 2001 coding coding coding 1 complete
TRINITY_DN61289_c0_g1_i5 0.43148148148148147 2160 coding coding coding 1 complete
TRINITY_DN61289_c0_g1_i6 0.45272969374167776 1502 coding coding coding 1 complete
TRINITY_DN61289_c0_g1_i3 0.3991683991683992 962 coding coding coding 1 complete
TRINITY_DN61208_c0_g1_i1 0.3917878528656972 1169 coding coding coding 1 complete
TRINITY_DN61208_c0_g1_i2 0.3869701726844584 1274 coding coding coding 1 complete
TRINITY_DN61212_c1_g1_i3 0.44696969696969696 528 coding coding coding 1 5prime_partial
TRINITY_DN61387_c1_g1_i1 0.4378585086042065 523 coding coding coding 1 5prime_partial
TRINITY_DN61437_c0_g1_i2 0.43081312410841655 701 coding coding coding 1 complete
TRINITY_DN61649_c0_g1_i4 0.4497907949790795 1434 coding coding coding 1 complete
TRINITY_DN61649_c0_g1_i5 0.4471976401179941 1695 coding coding coding 1 3prime_partial
TRINITY_DN61649_c0_g1_i1 0.45069490403706153 1511 coding coding coding 1 complete
TRINITY_DN61649_c0_g1_i2 0.446229913473424 1618 coding coding coding 1 complete
TRINITY_DN61983_c0_g1_i4 0.4790610829554548 3749 coding coding coding 1 complete
TRINITY_DN61983_c0_g1_i2 0.48469471271893927 6109 coding coding coding 1 complete
TRINITY_DN61983_c0_g1_i3 0.47141190198366395 1714 coding coding coding 1 complete
TRINITY_DN62060_c0_g1_i1 0.4250936329588015 534 coding coding coding 1 complete
TRINITY_DN62190_c0_g1_i1 0.4552183567727609 1351 coding coding coding 1 complete
TRINITY_DN62491_c0_g1_i2 0.42879337131020195 1931 coding coding coding 1 complete
TRINITY_DN62573_c0_g1_i1 0.4248166259168704 1636 coding coding coding 1 5prime_partial
TRINITY_DN62719_c1_g2_i1 0.3619512195121951 1025 coding coding coding 1 3prime_partial
TRINITY_DN62753_c0_g3_i3 0.39893048128342246 935 coding coding coding 1 complete
TRINITY_DN62843_c0_g1_i1 0.3857832988267771 1449 coding coding coding 1 complete
TRINITY_DN63024_c1_g1_i2 0.40027322404371585 732 coding coding coding 1 complete
TRINITY_DN63024_c0_g1_i1 0.4866449511400652 1535 coding coding coding 1 complete
TRINITY_DN63198_c1_g1_i3 0.39274447949526814 634 coding coding coding 1 5prime_partial
TRINITY_DN63198_c0_g1_i1 0.3657957244655582 421 coding coding coding 1 5prime_partial
TRINITY_DN63198_c0_g1_i9 0.3818443804034582 694 coding coding coding 1 5prime_partial
TRINITY_DN63198_c0_g1_i14 0.3837638376383764 542 coding coding coding 1 5prime_partial
TRINITY_DN63198_c0_g1_i10 0.3764219234746639 967 coding coding coding 1 complete
TRINITY_DN63143_c0_g1_i1 0.39337252805986106 1871 coding coding coding 1 complete
TRINITY_DN63143_c0_g1_i2 0.3949353448275862 1856 coding coding coding 1 complete
TRINITY_DN63282_c0_g2_i1 0.448559670781893 972 coding coding coding 1 5prime_partial
TRINITY_DN63717_c1_g1_i1 0.4447513812154696 362 coding coding coding 1 5prime_partial
TRINITY_DN63722_c0_g1_i1 0.4248175182481752 1370 coding coding coding 1 complete
TRINITY_DN63907_c0_g2_i1 0.3941368078175896 2149 coding coding coding 1 complete
TRINITY_DN63907_c0_g2_i3 0.4024390243902439 2214 coding coding coding 1 complete
TRINITY_DN63907_c0_g2_i4 0.3978354978354978 2310 coding coding coding 1 complete
TRINITY_DN64356_c0_g1_i1 0.385834109972041 1073 coding coding coding 1 5prime_partial
TRINITY_DN64340_c0_g1_i1 0.421518054532056 1357 coding coding coding 1 complete
TRINITY_DN64557_c0_g1_i1 0.4034090909090909 880 coding coding coding 1 5prime_partial
TRINITY_DN64668_c0_g2_i1 0.31477927063339733 1042 coding coding coding 1 complete
TRINITY_DN64947_c0_g1_i1 0.43371757925072046 694 coding coding coding 1 complete
TRINITY_DN65026_c0_g1_i4 0.4184335785374297 2311 coding coding coding 1 complete
TRINITY_DN65026_c0_g1_i5 0.3944223107569721 2008 coding coding coding 1 complete
TRINITY_DN65026_c0_g1_i7 0.41514648977335544 1809 coding coding coding 1 complete
TRINITY_DN65026_c0_g1_i1 0.41546162402669634 1798 coding coding coding 1 complete
TRINITY_DN65026_c0_g1_i2 0.41810344827586204 2320 coding coding coding 1 complete
TRINITY_DN65026_c0_g1_i3 0.4047730463266261 2137 coding coding coding 1 complete
TRINITY_DN65026_c0_g1_i9 0.4158747903856903 1789 coding coding coding 1 complete
TRINITY_DN65026_c0_g1_i18 0.41002949852507375 2034 coding coding coding 1 complete
TRINITY_DN65026_c0_g1_i16 0.39736684619988033 1671 coding coding coding 1 complete
TRINITY_DN65026_c0_g1_i14 0.40892579138557344 1927 coding coding coding 1 complete
TRINITY_DN65026_c0_g1_i15 0.4089958158995816 1912 coding coding coding 1 complete
TRINITY_DN65026_c0_g1_i13 0.42166344294003866 2068 coding coding coding 1 complete
TRINITY_DN65755_c0_g1_i1 0.43224932249322495 738 coding coding coding 1 complete
TRINITY_DN65792_c0_g1_i4 0.41310160427807485 1496 coding coding coding 1 complete
TRINITY_DN65792_c0_g1_i6 0.39076034648700675 1039 coding coding coding 1 3prime_partial
TRINITY_DN65792_c0_g1_i7 0.4230769230769231 2392 coding coding coding 1 complete
TRINITY_DN65792_c0_g1_i2 0.408930669800235 1702 coding coding coding 1 complete
TRINITY_DN65792_c0_g1_i3 0.4175824175824176 1729 coding coding coding 1 3prime_partial
TRINITY_DN65792_c0_g1_i8 0.4328638497652582 2130 coding coding coding 1 complete
TRINITY_DN65792_c0_g1_i9 0.4272644098810613 2186 coding coding coding 1 complete
TRINITY_DN66275_c2_g1_i2 0.40307692307692305 975 coding coding coding 1 complete
TRINITY_DN66282_c0_g1_i3 0.4746136865342163 453 coding coding coding 1 5prime_partial
TRINITY_DN66210_c0_g1_i1 0.5202156334231806 371 coding coding coding 1 complete
TRINITY_DN66489_c0_g2_i2 0.384180790960452 708 coding coding coding 1 5prime_partial
TRINITY_DN66577_c0_g4_i1 0.5098445595854922 3860 coding coding coding 1 complete
TRINITY_DN66577_c0_g1_i4 0.5665236051502146 699 coding coding coding 1 complete
TRINITY_DN66577_c0_g1_i1 0.5693848354792561 699 coding coding coding 1 complete
TRINITY_DN66645_c0_g1_i1 0.43293347873500543 917 coding coding coding 1 5prime_partial
TRINITY_DN66800_c0_g1_i1 0.4740853658536585 1312 coding coding coding 1 complete
TRINITY_DN66800_c0_g2_i1 0.5440573770491803 976 coding coding coding 1 complete
TRINITY_DN66899_c1_g1_i1 0.42485549132947975 346 coding coding coding 1 5prime_partial
TRINITY_DN67247_c0_g2_i1 0.4444444444444444 846 coding coding coding 1 internal
TRINITY_DN67421_c0_g2_i1 0.3779697624190065 1389 coding coding coding 1 complete
TRINITY_DN67421_c0_g2_i2 0.3813559322033898 1416 coding coding coding 1 complete
TRINITY_DN67602_c0_g1_i2 0.3987667009249743 973 coding coding coding 1 complete
TRINITY_DN67651_c0_g1_i4 0.4046808510638298 2350 coding coding coding 1 complete
TRINITY_DN67651_c0_g1_i6 0.4005235602094241 2292 coding coding coding 1 complete
TRINITY_DN67651_c0_g1_i7 0.3977996525767226 1727 coding coding coding 1 complete
TRINITY_DN67651_c0_g1_i1 0.404344193817878 2394 coding coding coding 1 complete
TRINITY_DN67651_c0_g1_i2 0.4002568493150685 2336 coding coding coding 1 complete
TRINITY_DN67651_c0_g1_i3 0.38732729871367316 2099 coding coding coding 1 complete
TRINITY_DN67767_c0_g1_i7 0.42808607021517553 2649 coding coding coding 1 complete
TRINITY_DN67767_c0_g1_i1 0.4292682926829268 2665 coding coding coding 1 complete
TRINITY_DN67860_c1_g1_i1 0.40131578947368424 608 coding coding coding 1 5prime_partial
TRINITY_DN67816_c0_g1_i1 0.3904923599320883 589 coding coding coding 1 5prime_partial
TRINITY_DN67903_c0_g2_i1 0.36120630568882794 1459 coding coding coding 1 3prime_partial
TRINITY_DN67903_c0_g2_i2 0.3706407137064071 1233 coding coding coding 1 3prime_partial
TRINITY_DN68231_c0_g1_i1 0.4198895027624309 1810 coding coding coding 1 complete
TRINITY_DN68216_c0_g1_i1 0.5114885114885115 1001 coding coding coding 1 5prime_partial
